SessionID,Series,Role,Soundfile,Target_Competitor,Modifier,Transcription,Fluency,Adjective,Onset(ms),Comments,X12,X13,X14,X15,X16,X17,X18
28,18,Training,Z_18_07.wav,battery_AA / battery_car,1,the small battery again,,,,,,,,,,,
28,19,Training,Z_19_08.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
28,20,Training,Z_20_07.wav,money_notes / money_coins,1,the bank notes,,,,,,,,,,,
28,21,Training,Z_21_08.wav,boot_foot / boot_car,1,the laced up black boot,,,,,,,,,,,
28,22,Training,Z_22_07.wav,camera_corder / camera_cctv,1,the big camcorder,,,,,,,,,,,
28,23,Training,Z_23_06.wav,guitar_acoustic / guitar_electric,1,the acoustic guitar,,,,,,,,,,,
28,24,Training,Z_24_09.wav,glove_wooly / glove_boxing,1,the red glove with fingers,,,,,,,,,,,
28,25,Training,Z_25_09.wav,teapot_white / teapot_cosy,0,the teapot,,,,,,,,,,,
28,26,Training,Z_26_09.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
28,27,Training,Z_27_09.wav,saw_hand / saw_electric,1,the garden saw,,,,,,,,,,,
28,28,Training,Z_28_09.wav,fan_hand / fan_electric,0,the fan again,,,,,,,,,,,
28,29,Training,Z_29_09.wav,orange_skin / orange_slice,0,the orange fruit,,,,,,,,,,,
28,30,Training,Z_30_08.wav,spade_garden / spade_beach,1,thee garden spade again,,,,,,,,,,,
28,31,Training,Z_31_07.wav,key_gold / key_car,0,the small key,,,,,,,,,,,
28,32,Training,Z_32_09.wav,door_handle / door_knob,0,thee door handle,,,,,,,,,,,
28,33,Training,Z_33_08.wav,bell_hand / bell_bike,0,the bell,,,,,,,,,,,
28,34,Training,Z_34_08.wav,cheese_block / cheese_blue,0,the block of cheese,,,,,,,,,,,
28,35,Training,Z_35_07.wav,bee_honey / B_letter,0,ehm the bumblebee,,,,,,,,,,,
28,36,Training,Z_36_09.wav,phone_office / phone_mobile,1,the telephone,,,,,,,,,,,
28,37,Training,Z_37_08.wav,clock_wall / clock_digital,1,the clock with face and the hands,,,,,,,,,,,
28,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,the summer hat with black ribbon,,,,,,,,,,,
28,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,1,pen with the lid on again,,,,,,,,,,,
28,40,Training,Z_40_09.wav,apple_red / apple_green,1,the red apple,,,,,,,,,,,
28,41,Training,Z_41_08.wav,pipe_smoke / pipe_kitchen,1,ehh smoking pipe,,,,,,,,,,,
28,42,Training,Z_42_09.wav,bat_animal / bat_baseball,1,eh the small grey bat,,,,,,,,,,,
28,43,Training,Z_43_06.wav,horse_animal / horse_rocking,1,the real life horse,,,,,,,,,,,
28,44,Training,Z_44_09.wav,tshirt_round / tshirt_vneck,1,the mens yellow tshirt,,,,,,,,,,,
28,45,Training,Z_45_09.wav,glasses_reading / glasses_drinking,1,a pair of black glasses,,,,,,,,,,,
28,46,Training,Z_46_08.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
28,47,Training,Z_47_08.wav,potatoes_skin / potatoes_peeled,1,the un peeled potatoes,,,,,,,,,,,
28,48,Training,Z_48_06.wav,mouse_computer / mouse_animal,1,the computer mouse,,,,,,,,,,,
29,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
29,2,Test,T_02.wav,bin_lid / bin_pedal,0,bin (WO?) oh the um sqaured one,,,,,,,,,,,
29,3,Test,T_03.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
29,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,teacup (WO?) oh ehm the one without the saucer,,,,,,,,,,,
29,5,Test,T_05.wav,mirror_wall / mirror_hand,0,mirror (WO?) oh ehm the wall mirror,,,,,,,,,,,
29,6,Test,T_06.wav,chair_wooden / chair_baby,0,chair (WO?) the original chair,,,,,,,,,,,
29,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,lighter (WO?) the lit up on the one thatÍs lighted,,,,,,,,,,,
29,8,Test,T_08.wav,egg_shell / egg_yolk,0,egg (WO?) the um full egg,,,,,,,,,,,
29,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,"umbrella, the open umbrella",,,,,,,,,,,
29,10,Test,T_10.wav,candle_unused / candle_melted,0,candle (WO?) the un melted one the one with the full wick aswell,,,,,,,,,,,
29,11,Test,T_11.wav,knife_kitchen / knife_swiss,0,knife (WO?) eh the kitchen knife,,,,,,,,,,,
29,12,Test,T_12.wav,car_family / car_sports,0,eh car (WO?) the small one,,,,,,,,,,,
29,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,traditional lamp,,,,,,,,,,,
29,14,Test,T_14.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
29,15,Test,T_15.wav,saddle_horse / saddle_bike,1,horse saddle,,,,,,,,,,,
29,16,Test,T_16.wav,pad_unlocked / pad_locked,1,unlocked padlock,,,,,,,,,,,
29,17,Test,T_17.wav,headphones_large / headphones_small,1,eh over the head headphones,,,,,,,,,,,
29,18,Test,T_18.wav,battery_AA / battery_car,1,eh the normal battery,,,,,,,,,,,
29,19,Test,T_19.wav,wine_glass / wine_red,1,eh empty glass,,,,,,,,,,,
29,20,Test,T_20.wav,money_notes / money_coins,1,money notes,,,,,,,,,,,
29,21,Test,T_21.wav,boot_foot / boot_car,1,eh shoe boot,,,,,,,,,,,
29,22,Test,T_22.wav,camera_corder / camera_cctv,1,hand camera,,,,,,,,,,,
29,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,brown guitar,,,,,,,,,,,
29,24,Test,T_24.wav,glove_wooly / glove_boxing,1,the normal hand glove,,,,,,,,,,,
29,25,Test,T_25.wav,teapot_white / teapot_cosy,0,the teapot (WO?) oh the white one,,,,,,,,,,,
29,26,Test,T_26.wav,helmet_bike / helmet_builders,0,helmet (WO?) eh the yellow and black on,,,,,,,,,,,
29,27,Test,T_27.wav,saw_hand / saw_electric,0,saw (WO?) the eh hand one,,,,,,,,,,,
29,28,Test,T_28.wav,fan_hand / fan_electric,0,eh fan (WO?) the hand fan ,,,,,,,,,,,
29,29,Test,T_29.wav,orange_skin / orange_slice,0,orange (WO?) the unpeeled,,,,,,,,,,,
29,30,Test,T_30.wav,spade_garden / spade_beach,0,spade (WO?) eh the garden one,,,,,,,,,,,
29,31,Test,T_31.wav,key_gold / key_car,0,key uh like a house key one,,,,,,,,,,,
29,32,Test,T_32.wav,door_handle / door_knob,0,door handle (WO?) eh the not the knob one but like the bar one,,,,,,,,,,,
29,33,Test,T_33.wav,bell_hand / bell_bike,0,bell (WO?) oh the em old fashioned kind of bell,,,,,,,,,,,
29,34,Test,T_34.wav,cheese_block / cheese_blue,0,cheese (WO? Oh ehm the orange one,,,,,,,,,,,
29,35,Test,T_35.wav,bee_honey / B_letter,0,bee (WO?) oh the yellow and black one,,,,,,,,,,,
29,36,Test,T_36.wav,phone_office / phone_mobile,1,eh telephone,,,,,,,,,,,
29,37,Test,T_37.wav,clock_wall / clock_digital,1,wall clock,,,,,,,,,,,
29,38,Test,T_38.wav,hat_sun / hat_cowboy,1,the black ribboned hat,,,,,,,,,,,
29,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,lidded pen,,,,,,,,,,,
29,40,Test,T_40.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
29,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,grandad pipe,,,,,,,,,,,
29,42,Test,T_42.wav,bat_animal / bat_baseball,1,flying bat,,,,,,,,,,,
29,43,Test,T_43.wav,horse_animal / horse_rocking,1,real horse,,,,,,,,,,,
29,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,eh mens thirt,,,,,,,,,,,
29,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,eye glasses,,,,,,,,,,,
29,46,Test,T_46.wav,eye_pupil / I_letter,1,eh human eye,,,,,,,,,,,
29,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,un peeled potatoes,,,,,,,,,,,
29,48,Test,T_48.wav,mouse_computer / mouse_animal,1,keyboard mouse,,,,,,,,,,,
29,1,Training,Z_01_06.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
29,2,Training,Z_02_08.wav,bin_lid / bin_pedal,0,bin ,,,,,,,,,,,
29,3,Training,Z_03_08.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
29,4,Training,Z_04_08.wav,coffee_cup / coffee_saucer,0,teacup,,,,,,,,,,,
29,5,Training,Z_05_09.wav,mirror_wall / mirror_hand,0,mirror ,,,,,,,,,,,
29,6,Training,Z_06_08.wav,chair_wooden / chair_baby,0,chair,,,,,,,,,,,
29,7,Training,Z_07_09.wav,lighter_flame / lighter_noflame,0,lighter,,,,,,,,,,,
29,8,Training,Z_08_07.wav,egg_shell / egg_yolk,0,egg,,,,,,,,,,,
29,9,Training,Z_09_06.wav,umbrella_open / umbrella_closed,0,umbrella ,,,,,,,,,,,
29,10,Training,Z_10_08.wav,candle_unused / candle_melted,0,candle,,,,,,,,,,,
29,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,0,knife,,,,,,,,,,,
29,12,Training,Z_12_09.wav,car_family / car_sports,0,car,,,,,,,,,,,
29,13,Training,Z_13_07.wav,lamp_bedroom / lamp_lava,1,traditional lamp,,,,,,,,,,,
29,14,Training,Z_14_07.wav,gun_real / gun_toy,1,eh real gun,,,,,,,,,,,
29,15,Training,Z_15_08.wav,saddle_horse / saddle_bike,0,eh horse saddle,,,,,,,,,,,
29,16,Training,Z_16_07.wav,pad_unlocked / pad_locked,1,unlocked padlock,,,,,,,,,,,
29,17,Training,Z_17_09.wav,headphones_large / headphones_small,1,the headphones over the head,,,,,,,,,,,
29,18,Training,Z_18_08.wav,battery_AA / battery_car,1,eh battery the normal,,,,,,,,,,,
29,19,Training,Z_19_07.wav,wine_glass / wine_red,1,empty glass,,,,,,,,,,,
29,20,Training,Z_20_07.wav,money_notes / money_coins,1,eh money notes,,,,,,,,,,,
29,21,Training,Z_21_09.wav,boot_foot / boot_car,1,eh shoe boot,,,,,,,,,,,
29,22,Training,Z_22_08.wav,camera_corder / camera_cctv,1,eh the hand camera,,,,,,,,,,,
29,23,Training,Z_23_06.wav,guitar_acoustic / guitar_electric,1,brown guitar,,,,,,,,,,,
29,24,Training,Z_24_09.wav,glove_wooly / glove_boxing,1,eh normal hand glove,,,,,,,,,,,
29,25,Training,Z_25_08.wav,teapot_white / teapot_cosy,0,eh teapot,,,,,,,,,,,
29,26,Training,Z_26_09.wav,helmet_bike / helmet_builders,1,the helmet,,,,,,,,,,,
29,27,Training,Z_27_08.wav,saw_hand / saw_electric,0,saw,,,,,,,,,,,
29,28,Training,Z_28_09.wav,fan_hand / fan_electric,0,fan,,,,,,,,,,,
29,29,Training,Z_29_08.wav,orange_skin / orange_slice,0,orange,,,,,,,,,,,
29,30,Training,Z_30_09.wav,spade_garden / spade_beach,0,the spade,,,,,,,,,,,
29,31,Training,Z_31_07.wav,key_gold / key_car,0,the key,,,,,,,,,,,
29,32,Training,Z_32_08.wav,door_handle / door_knob,0,door handle,,,,,,,,,,,
29,33,Training,Z_33_07.wav,bell_hand / bell_bike,0,bell,,,,,,,,,,,
29,34,Training,Z_34_07.wav,cheese_block / cheese_blue,0,cheese,,,,,,,,,,,
29,35,Training,Z_35_09.wav,bee_honey / B_letter,0,bee,,,,,,,,,,,
29,36,Training,Z_36_09.wav,phone_office / phone_mobile,1,telephone,,,,,,,,,,,
29,37,Training,Z_37_08.wav,clock_wall / clock_digital,1,wall clock,,,,,,,,,,,
29,38,Training,Z_38_07.wav,hat_sun / hat_cowboy,1,eh black ribboned hat,,,,,,,,,,,
29,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,1,lidded pem,,,,,,,,,,,
29,40,Training,Z_40_06.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
29,41,Training,Z_41_06.wav,pipe_smoke / pipe_kitchen,1,grandad pipe,,,,,,,,,,,
29,42,Training,Z_42_07.wav,bat_animal / bat_baseball,1,eh the flying bat,,,,,,,,,,,
29,43,Training,Z_43_07.wav,horse_animal / horse_rocking,1,the real horse,,,,,,,,,,,
29,44,Training,Z_44_07.wav,tshirt_round / tshirt_vneck,1,mens tshirt,,,,,,,,,,,
29,45,Training,Z_45_09.wav,glasses_reading / glasses_drinking,1,eye glasses,,,,,,,,,,,
29,46,Training,Z_46_08.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
29,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,1,un peeled potatoes,,,,,,,,,,,
29,48,Training,Z_48_08.wav,mouse_computer / mouse_animal,1,eh keyboard mouse,,,,,,,,,,,
30,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,a teaspoon,,,,,,,,,,,
30,2,Test,T_02.wav,bin_lid / bin_pedal,1,a bin without a pedal,,,,,,,,,,,
30,3,Test,T_03.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
30,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,the cup without a saucer,,,,,,,,,,,
30,5,Test,T_05.wav,mirror_wall / mirror_hand,1,the mirror without a handle,,,,,,,,,,,
30,6,Test,T_06.wav,chair_wooden / chair_baby,1,the wooden chair,,,,,,,,,,,
30,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,lighter with a flame,,,,,,,,,,,
30,8,Test,T_08.wav,egg_shell / egg_yolk,1,the unbroken egg,,,,,,,,,,,
30,9,Test,T_09.wav,umbrella_open / umbrella_closed,1,red open umbrella,,,,,,,,,,,
30,10,Test,T_10.wav,candle_unused / candle_melted,1,the unused candle ,,,,,,,,,,,
30,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,theh knife on it's own again,,,,,,,,,,,
30,12,Test,T_12.wav,car_family / car_sports,1,small car,,,,,,,,,,,
30,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,white lamp shade,,,,,,,,,,,
30,14,Test,T_14.wav,gun_real / gun_toy,0,um the pistol {WO?} the uh realistic pistol,,,,,,,,,,,
30,15,Test,T_15.wav,saddle_horse / saddle_bike,0,saddle {WO?} the uuhh not the bike sadal,,,,,,,,,,,
30,16,Test,T_16.wav,pad_unlocked / pad_locked,1,the unlocked lock,,,,,,,,,,,
30,17,Test,T_17.wav,headphones_large / headphones_small,0,black headphones {WO?} the uh black headphones rather than the ear phones,check,,,,,,,,,,
30,18,Test,T_18.wav,battery_AA / battery_car,1,AA battery,,,,,,,,,,,
30,19,Test,T_19.wav,wine_glass / wine_red,0,wine glass {WO?} uhh oh the empty wine glass,,,,,,,,,,,
30,20,Test,T_20.wav,money_notes / money_coins,1,paper money,,,,,,,,,,,
30,21,Test,T_21.wav,boot_foot / boot_car,1,black boot,,,,,,,,,,,
30,22,Test,T_22.wav,camera_corder / camera_cctv,1,professional camera,,,,,,,,,,,
30,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,the acoustic guitar,,,,,,,,,,,
30,24,Test,T_24.wav,glove_wooly / glove_boxing,0,um the red glove {WO?} the uhh the open red glove {okay the..} not the boxing one,,,,,,,,,,,
30,25,Test,T_25.wav,teapot_white / teapot_cosy,1,white teapot,,,,,,,,,,,
30,26,Test,T_26.wav,helmet_bike / helmet_builders,1,cycling helmet,,,,,,,,,,,
30,27,Test,T_27.wav,saw_hand / saw_electric,1,handheld saw,,,,,,,,,,,
30,28,Test,T_28.wav,fan_hand / fan_electric,1,professional…uh the japanese fan**********,CHECK,,,,,,,,,,
30,29,Test,T_29.wav,orange_skin / orange_slice,1,the whole orange,,,,,,,,,,,
30,30,Test,T_30.wav,spade_garden / spade_beach,1,the metal shovel,,,,,,,,,,,
30,31,Test,T_31.wav,key_gold / key_car,1,the house key,,,,,,,,,,,
30,32,Test,T_32.wav,door_handle / door_knob,0,door handle,,,,,,,,,,,
30,33,Test,T_33.wav,bell_hand / bell_bike,1,the handheld bell,,,,,,,,,,,
30,34,Test,T_34.wav,cheese_block / cheese_blue,1,slice of edam,,,,,,,,,,,
30,35,Test,T_35.wav,bee_honey / B_letter,1,the bumblebee,,,,,,,,,,,
30,36,Test,T_36.wav,phone_office / phone_mobile,1,the black landline,,,,,,,,,,,
30,37,Test,T_37.wav,clock_wall / clock_digital,0,the clock ..oh the anologue clock,,,,,,,,,,,
30,38,Test,T_38.wav,hat_sun / hat_cowboy,1,sun hat,,,,,,,,,,,
30,39,Test,T_39.wav,pen_ballpoint / pen_nolid,0,the pen {WO?} uhh oh the pen with the lid on,,,,,,,,,,,
30,40,Test,T_40.wav,apple_red / apple_green,0,the apple {WO?} the red apple,,,,,,,,,,,
30,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,0,pipe {WO?} uhh smoking pipe,,,,,,,,,,,
30,42,Test,T_42.wav,bat_animal / bat_baseball,0,bat {WO?} the bat {think there's two?} uhhh don't think there is..bat with it's open wings,,,,,,,,,,,
30,43,Test,T_43.wav,horse_animal / horse_rocking,0,horse {WO?} the uh live horse,,,,,,,,,,,
30,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,uh the men's yellow tshirt..male,,,,,,,,,,,
30,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,pair of glasses,,,,,,,,,,,
30,46,Test,T_46.wav,eye_pupil / I_letter,0,the eye {WO?} oh (laughs) the anatomical eye,,,,,,,,,,,
30,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,0,potatoes {WO?} the uh unpeeled,,,,,,,,,,,
30,48,Test,T_48.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
30,1,Training,Z_01_09.wav,spoon_reg / spoon_wooden,1,uhh teaspoon,,,,,,,,,,,
30,2,Training,Z_02_09.wav,bin_lid / bin_pedal,1,eh bin without a pedal,,,,,,,,,,,
30,3,Training,Z_03_07.wav,bike_mountain / bike_motor,1,the bicycle,,,,,,,,,,,
30,4,Training,Z_04_09.wav,coffee_cup / coffee_saucer,1,the cup without a saucer,,,,,,,,,,,
30,5,Training,Z_05_07.wav,mirror_wall / mirror_hand,1,the uh mirror without a handle,,,,,,,,,,,
30,6,Training,Z_06_07.wav,chair_wooden / chair_baby,1,the wooden chair,,,,,,,,,,,
30,7,Training,Z_07_08.wav,lighter_flame / lighter_noflame,1,lighter with a flame,,,,,,,,,,,
30,8,Training,Z_08_08.wav,egg_shell / egg_yolk,1,the unbroken egg,,,,,,,,,,,
30,9,Training,Z_09_09.wav,umbrella_open / umbrella_closed,1,(noise from previous trials) the red open umbrella,,,,,,,,,,,
30,10,Training,Z_10_09.wav,candle_unused / candle_melted,1,the unused candle ,,,,,,,,,,,
30,11,Training,Z_11_07.wav,knife_kitchen / knife_swiss,1,the.. just the knife on it's own,,,,,,,,,,,
30,12,Training,Z_12_08.wav,car_family / car_sports,1,small car,,,,,,,,,,,
30,13,Training,Z_13_08.wav,lamp_bedroom / lamp_lava,1,white lamp shade,,,,,,,,,,,
30,14,Training,Z_14_07.wav,gun_real / gun_toy,0,pistol,,,,,,,,,,,
30,15,Training,Z_15_08.wav,saddle_horse / saddle_bike,0,saddle,,,,,,,,,,,
30,16,Training,Z_16_07.wav,pad_unlocked / pad_locked,1,the unlocked lock,,,,,,,,,,,
30,17,Training,Z_17_07.wav,headphones_large / headphones_small,0,black headphones,,,,,,,,,,,
30,18,Training,Z_18_07.wav,battery_AA / battery_car,1,um AA battery,,,,,,,,,,,
30,19,Training,Z_19_07.wav,wine_glass / wine_red,0,the wine glass,,,,,,,,,,,
30,20,Training,Z_20_08.wav,money_notes / money_coins,1,uum paper money,,,,,,,,,,,
30,21,Training,Z_21_07.wav,boot_foot / boot_car,1,black boot,,,,,,,,,,,
30,22,Training,Z_22_09.wav,camera_corder / camera_cctv,1,a professional camera,,,,,,,,,,,
30,23,Training,Z_23_07.wav,guitar_acoustic / guitar_electric,1,acoustic guitar,,,,,,,,,,,
30,24,Training,Z_24_06.wav,glove_wooly / glove_boxing,0,red glove,,,,,,,,,,,
30,25,Training,Z_25_07.wav,teapot_white / teapot_cosy,1,white teapot,,,,,,,,,,,
30,26,Training,Z_26_07.wav,helmet_bike / helmet_builders,1,cycling helmet,,,,,,,,,,,
30,27,Training,Z_27_08.wav,saw_hand / saw_electric,1,handheld saw,,,,,,,,,,,
30,28,Training,Z_28_08.wav,fan_hand / fan_electric,1,japanese style fan,,,,,,,,,,,
30,29,Training,Z_29_09.wav,orange_skin / orange_slice,1,whole orange,,,,,,,,,,,
30,30,Training,Z_30_07.wav,spade_garden / spade_beach,1,the metal shovel,,,,,,,,,,,
30,31,Training,Z_31_07.wav,key_gold / key_car,1,the house key,,,,,,,,,,,
30,32,Training,Z_32_06.wav,door_handle / door_knob,0,door handle,,,,,,,,,,,
30,33,Training,Z_33_09.wav,bell_hand / bell_bike,1,the hand held bell,,,,,,,,,,,
30,34,Training,Z_34_07.wav,cheese_block / cheese_blue,1,slice of edam,,,,,,,,,,,
30,35,Training,Z_35_08.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
30,36,Training,Z_36_08.wav,phone_office / phone_mobile,1,the landline,,,,,,,,,,,
30,37,Training,Z_37_07.wav,clock_wall / clock_digital,0,the clock,,,,,,,,,,,
30,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,sun hat,,,,,,,,,,,
30,39,Training,Z_39_06.wav,pen_ballpoint / pen_nolid,0,the uh pen,,,,,,,,,,,
30,40,Training,Z_40_08.wav,apple_red / apple_green,0,the apple,,,,,,,,,,,
30,41,Training,Z_41_09.wav,pipe_smoke / pipe_kitchen,0,pipe,,,,,,,,,,,
30,42,Training,Z_42_08.wav,bat_animal / bat_baseball,0,bat,,,,,,,,,,,
30,43,Training,Z_43_09.wav,horse_animal / horse_rocking,0,horse,,,,,,,,,,,
30,44,Training,Z_44_08.wav,tshirt_round / tshirt_vneck,0,uh yellow tshirt,,,,,,,,,,,
30,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,1,pair of glasses,,,,,,,,,,,
30,46,Training,Z_46_07.wav,eye_pupil / I_letter,0,the eye,,,,,,,,,,,
30,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,0,potatoes,,,,,,,,,,,
30,48,Training,Z_48_08.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
31,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
31,2,Test,T_02.wav,bin_lid / bin_pedal,0,"bin uh grey bin with a lid, uh kitchen bin {okay} tall bin with black lid",,,,,,,,,,,
31,3,Test,T_03.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
31,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,cup of coffee…that is..doesn't have a saucer,,,,,,,,,,,
31,5,Test,T_05.wav,mirror_wall / mirror_hand,0,mirror {WO?} theee uhh elaborate wall mirror,,,,,,,,,,,
31,6,Test,T_06.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
31,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,lighter..that is on fire,,,,,,,,,,,
31,8,Test,T_08.wav,egg_shell / egg_yolk,0,egg…uh that is whole..not cooked,,,,,,,,,,,
31,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,umbrella {WO?} the open umbrella,,,,,,,,,,,
31,10,Test,T_10.wav,candle_unused / candle_melted,0,candle {WO?} the new candle,,,,,,,,,,,
31,11,Test,T_11.wav,knife_kitchen / knife_swiss,0,knife {WO?} the kitchen knife,,,,,,,,,,,
31,12,Test,T_12.wav,car_family / car_sports,0,grey car uh um the one that isn't a sports car,,,,,,,,,,,
31,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,white lamp,,,,,,,,,,,
31,14,Test,T_14.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
31,15,Test,T_15.wav,saddle_horse / saddle_bike,0,saddl uh horse saddle,,,,,,,,,,,
31,16,Test,T_16.wav,pad_unlocked / pad_locked,1,unlocked lock,,,,,,,,,,,
31,17,Test,T_17.wav,headphones_large / headphones_small,1,over the head headphones ,,,,,,,,,,,
31,18,Test,T_18.wav,battery_AA / battery_car,1,AA battery,,,,,,,,,,,
31,19,Test,T_19.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
31,20,Test,T_20.wav,money_notes / money_coins,1,paper money,,,,,,,,,,,
31,21,Test,T_21.wav,boot_foot / boot_car,1,black boot,,,,,,,,,,,
31,22,Test,T_22.wav,camera_corder / camera_cctv,1,film camera,,,,,,,,,,,
31,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,acoustic guitar,,,,,,,,,,,
31,24,Test,T_24.wav,glove_wooly / glove_boxing,1,fashonable glove,,,,,,,,,,,
31,25,Test,T_25.wav,teapot_white / teapot_cosy,1,tea eh teapot without the tea cosy,,,,,,,,,,,
31,26,Test,T_26.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
31,27,Test,T_27.wav,saw_hand / saw_electric,0,the saw the uh handheld saw (cuts off),,,,,,,,,,,
31,28,Test,T_28.wav,fan_hand / fan_electric,0,the fan {WO?} uh the handheld fan,,,,,,,,,,,
31,29,Test,T_29.wav,orange_skin / orange_slice,0,an orange {WO?} the whole orange,,,,,,,,,,,
31,30,Test,T_30.wav,spade_garden / spade_beach,0,the spade {WO?} uh the metal spade,,,,,,,,,,,
31,31,Test,T_31.wav,key_gold / key_car,0,(runs over from previous trial - eye glasses) um the key {WO?} for the door,,,,,,,,,,,
31,32,Test,T_32.wav,door_handle / door_knob,0,a door handle {WO?} sorry uh metal door hand uh metal rectangular door handle,,,,,,,,,,,
31,33,Test,T_33.wav,bell_hand / bell_bike,0, a bell {WO?} um a(aaa).. not a bike bell,,,,,,,,,,,
31,34,Test,T_34.wav,cheese_block / cheese_blue,0,block of cheese {WO?} the um  block of hol holey cheese..cheese with holes in it,,,,,,,,,,,
31,35,Test,T_35.wav,bee_honey / B_letter,1,a bumblebee,,,,,,,,,,,
31,36,Test,T_36.wav,phone_office / phone_mobile,1,um a desk phone,,,,,,,,,,,
31,37,Test,T_37.wav,clock_wall / clock_digital,1,the wall clock,,,,,,,,,,,
31,38,Test,T_38.wav,hat_sun / hat_cowboy,1,female hat,,,,,,,,,,,
31,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,a biro with its lid on ,,,,,,,,,,,
31,40,Test,T_40.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
31,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,tobacco pipe,,,,,,,,,,,
31,42,Test,T_42.wav,bat_animal / bat_baseball,1,the animal bat,,,,,,,,,,,
31,43,Test,T_43.wav,horse_animal / horse_rocking,1,the real horse,,,,,,,,,,,
31,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,the men's yellow tshirt,,,,,,,,,,,
31,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,the um glasses for the eye(ee)s,,,,,,,,,,,
31,46,Test,T_46.wav,eye_pupil / I_letter,1,a human eye,,,,,,,,,,,
31,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,the potatoes with the skins on,,,,,,,,,,,
31,48,Test,T_48.wav,mouse_computer / mouse_animal,1,a computer mouse,,,,,,,,,,,
31,1,Training,Z_01_09.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
31,2,Training,Z_02_08.wav,bin_lid / bin_pedal,0,bin,,,,,,,,,,,
31,3,Training,Z_03_09.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
31,4,Training,Z_04_08.wav,coffee_cup / coffee_saucer,0,cup of coffee,,,,,,,,,,,
31,5,Training,Z_05_08.wav,mirror_wall / mirror_hand,0,mirror,,,,,,,,,,,
